text,intent
Urgent: How much is shipping to Ahmedabad?,shipping_cost
I want to know How much is shipping to Bangalore?,shipping_cost
Urgent: B2B ordering process? please.,bulk_order
Update my cart for order ORD2271. ASAP.,order_modify
Can you tell me Why is my order delayed? please.,track_order
Can you tell me Do I have to pay shipping for order ORD4719? now.,shipping_cost
I want to know What is the estimated delivery time?,delivery_time
"Hi, Is shipping free? now.",shipping_cost
I want to know Can I get it delivered 15th August?,delivery_time
I am very disappointed with the saree. ASAP.,complaint_register
Please I have a formal complaint to make. please.,complaint_register
Urgent: Tell me about the warranty terms. ASAP.,warranty_info
"Please Your customer service is bad, I want to complain. now.",complaint_register
Human intervention required. now.,human_escalate
"Hi, B2B ordering process?",bulk_order
I want to know I am very disappointed with the watch.,complaint_register
"Hi, Warranty period please. ASAP.",warranty_info
Please Store timings in Chennai? ASAP.,store_hours
I want to know How do I review this watch? thanks.,product_review
Can you tell me Stop the shipment for ORD3417. now.,cancel_order
"Can you tell me I put the wrong address, please change it. please.",change_address
Update my cart for order ORD8852. please.,order_modify
"Hi, Unable to sign in. ASAP.",account_login
Please How many days to deliver to Hyderabad? ASAP.,delivery_time
Can you tell me Availability of bag please.,product_availability
"I don't like the jeans, arrange for a return.",return_product
"Hi, Delivery cost for laptop? thanks.",shipping_cost
I want to know Are you open 10th October? ASAP.,store_hours
Please How can I return order ORD4115? thanks.,return_product
Can you tell me Take my complaint. thanks.,complaint_register
Urgent: I need to update my shipping details.,change_address
"The app says payment failed, but my bank says successful. ASAP.",payment_issue
Urgent: How do I cancel my recent order? please.,cancel_order
Please I want to swap this item. ASAP.,exchange_product
Urgent: I want gift packaging for order ORD4511.,gift_wrapping
Can I alter my recent order? thanks.,order_modify
"Hi, Stop the shipment for ORD2521.",cancel_order
Urgent: Replace this laptop with a larger one.,exchange_product
Are there any units left for kurta?,product_availability
I want to know What are the shipping fees? thanks.,shipping_cost
"Please The laptop doesn't fit, want an exchange. now.",exchange_product
Urgent: Why is my payment pending?,payment_issue
Urgent: Do you offer gift wrapping?,gift_wrapping
"Can you tell me I put the wrong address, please change it.",change_address
Do you provide a discount for 42 pieces of perfume? now.,bulk_order
How to edit delivery address?,change_address
I want to know I want to modify order ORD9105. thanks.,order_modify
"Hi, Can you conceal the price tag? now.",gift_wrapping
Can you tell me I want to change my delivery address. thanks.,change_address
Can you tell me How long does shipping take? now.,delivery_time
Please Coupon OFF48 says invalid. now.,coupon_apply
I need to report an issue with the delivery.,complaint_register
"Hi, I want to file a complaint. ASAP.",complaint_register
Urgent: I forgot to apply my coupon OFF20.,coupon_apply
Can you tell me Is express delivery available? now.,delivery_time
Cancel this order immediately.,cancel_order
Urgent: I want to talk to a human. please.,human_escalate
Payment issue with my recent transaction. please.,payment_issue
Urgent: How many months of warranty for jeans?,warranty_info
Urgent: Can you track my order?,track_order
Please I want to track order ORD2458.,track_order
I want to know Do I have to pay shipping for order ORD1173?,shipping_cost
I want to know When will my order ORD3691 be delivered? please.,delivery_time
Can you tell me How do I reset my password?,account_login
"Hi, Bulk discount available?",bulk_order
Please I am waiting for my refund since 10th October. thanks.,refund_status
What is the delivery charge?,shipping_cost
Please I need to report an issue with the delivery. please.,complaint_register
Urgent: I am tired of talking to a bot.,human_escalate
Schedule a pickup for returning my order. ASAP.,return_product
My coupon code OFF47 is not working. please.,coupon_apply
Please The discount code OFF18 is showing an error. please.,coupon_apply
When will my order ORD8720 be delivered?,delivery_time
I want to leave a rating. thanks.,product_review
My voucher is not working.,coupon_apply
"Your customer service is bad, I want to complain. please.",complaint_register
Will I receive my order by 10th October? please.,delivery_time
Urgent: Update the address for order ORD9334. thanks.,change_address
Please Schedule a pickup for returning my order. now.,return_product
I want to know I want to modify order ORD8866.,order_modify
I need to update my shipping details. now.,change_address
Take my complaint. now.,complaint_register
"Hi, What is the delivery charge?",shipping_cost
Urgent: Ship the watch to my new address. now.,change_address
I want to know I want to change the items I bought. thanks.,order_modify
Can you tell me How long does shipping take?,delivery_time
Please Payment failed but amount was debited. thanks.,payment_issue
"Hi, My coupon code OFF45 is not working.",coupon_apply
Urgent: How many days for the refund to process?,refund_status
I want to know I am very disappointed with the perfume. ASAP.,complaint_register
Can you tell me Can you wrap this saree as a gift? thanks.,gift_wrapping
When is the expected delivery? thanks.,delivery_time
Please Why are you charging for delivery? please.,shipping_cost
"Hi, I want to talk to a human. ASAP.",human_escalate
Please How to edit delivery address? now.,change_address
Can you tell me Send this wrapped to Hyderabad.,gift_wrapping
Urgent: Can I apply coupon on t-shirt?,coupon_apply
Please How to get bulk pricing? now.,bulk_order
"Hi, Warranty period please. ASAP.",warranty_info
I forgot to apply my coupon OFF14. thanks.,coupon_apply
Can you tell me I am very disappointed with the saree. please.,complaint_register
Please I want to change the items I bought. thanks.,order_modify
"I don't need the laptop anymore, cancel.",cancel_order
Can you tell me Can I alter my recent order?,order_modify
Why can't I apply this discount?,coupon_apply
"The app says payment failed, but my bank says successful. ASAP.",payment_issue
Can you tell me How many days to deliver to Jaipur?,delivery_time
I am tired of talking to a bot. ASAP.,human_escalate
Please Promo code OFF25 is not accepted. please.,coupon_apply
"Hi, Delivery cost for laptop?",shipping_cost
"Hi, How to get bulk pricing?",bulk_order
Urgent: I want to exchange this watch. ASAP.,exchange_product
I want to know Unlock my profile please.,account_login
Can you tell me I want to cancel my order. thanks.,cancel_order
Urgent: Corporate order for our office in Mumbai. thanks.,bulk_order
Urgent: How many days to deliver to Pune? thanks.,delivery_time
I want to know How to share my feedback on the shoes? ASAP.,product_review
Urgent: Can I buy wholesale? now.,bulk_order
I want to place a bulk order.,bulk_order
Can I add watch to my current order? thanks.,order_modify
"Hi, Connect me to an agent. now.",human_escalate
I haven't received my refund yet. now.,refund_status
Please Until what time are you open? ASAP.,store_hours
"Hi, Why is my order delayed? thanks.",track_order
Please Refund status for my returned t-shirt? ASAP.,refund_status
"The bag doesn't fit, want an exchange. thanks.",exchange_product
"Hi, I forgot my password. now.",account_login
I want to know Please credit my refund.,refund_status
"I don't like the saree, arrange for a return.",return_product
Urgent: Connect me to an agent. now.,human_escalate
Please The discount code OFF50 is showing an error. now.,coupon_apply
Urgent: Can I add saree to my current order?,order_modify
Ship the jeans to my new address.,change_address
Please Corporate order for our office in Surat.,bulk_order
Please How to use promo code? ASAP.,coupon_apply
"Hi, My voucher is not working. now.",coupon_apply
I want to exchange this t-shirt. ASAP.,exchange_product
Please Any update on my delivery? thanks.,track_order
Can I buy wholesale? please.,bulk_order
I want to know Until what time are you open? now.,store_hours
Leave a comment on the product. thanks.,product_review
Can you conceal the price tag? ASAP.,gift_wrapping
Please I need to speak to the manager. ASAP.,human_escalate
Can you tell me Money deducted but order not placed. please.,payment_issue
Urgent: How long does shipping take?,delivery_time
Can you tell me Can I alter my recent order? thanks.,order_modify
I want to know Why is my payment pending?,payment_issue
Urgent: My voucher is not working.,coupon_apply
Please Is there an option to send saree as a gift? ASAP.,gift_wrapping
Urgent: Modify the delivery location. now.,change_address
